rowname,draw,ddraw,itt_noctrl,itt_noctrl_p,itt_noctrl_N,itt_ctrl,itt_ctrl_p,itt_ctrl_N,itt_wctrl,itt_wctrl_p,itt_wctrl_N
health_private_surv38,0,      3.0000,    740.8690,      0.4215,     25.0000,  -1376.9745,      0.3016,     20.0000,  -1565.8141,      0.1769,     20.0000
health_private_surv39,0,      3.0000,    459.9187,      0.6289,     25.0000,  -1542.3236,      0.2532,     20.0000,  -1768.8415,      0.1508,     20.0000
health_private_surv40,0,      3.0000,    296.6660,      0.7590,     25.0000,  -1725.4597,      0.1939,     20.0000,  -1987.6031,      0.1216,     20.0000
health_private_surv41,0,      3.0000,    154.1191,      0.8668,     25.0000,  -1664.7971,      0.1850,     20.0000,  -1905.0181,      0.1311,     20.0000
health_private_surv42,0,      3.0000,     21.3688,      0.9816,     25.0000,  -1572.7518,      0.2083,     20.0000,  -1796.1599,      0.1590,     20.0000
health_private_surv43,0,      3.0000,    135.9052,      0.8853,     25.0000,  -1412.5963,      0.2785,     20.0000,  -1626.9664,      0.1952,     20.0000
health_private_surv44,0,      3.0000,    365.9262,      0.7192,     25.0000,  -1170.8697,      0.3916,     20.0000,  -1384.5977,      0.2652,     20.0000
health_private_surv45,0,      3.0000,    455.4262,      0.6751,     25.0000,  -1194.9575,      0.4075,     20.0000,  -1441.0308,      0.2630,     20.0000
health_private_surv46,0,      3.0000,    486.2671,      0.6780,     25.0000,  -1264.0394,      0.4045,     20.0000,  -1541.7038,      0.2479,     20.0000
health_private_surv47,0,      3.0000,    652.9427,      0.5818,     25.0000,   -980.0660,      0.5000,     20.0000,  -1202.5484,      0.3257,     20.0000
health_private_surv48,0,      3.0000,    841.9116,      0.4907,     25.0000,   -732.4817,      0.5891,     20.0000,   -890.6329,      0.4178,     20.0000
health_private_surv49,0,      3.0000,   1151.2395,      0.3737,     25.0000,  -1092.7921,      0.4657,     20.0000,  -1277.3750,      0.2848,     20.0000
health_private_surv50,0,      3.0000,   1506.9918,      0.2911,     25.0000,  -1360.5302,      0.4222,     20.0000,  -1583.5752,      0.2307,     20.0000
health_private_surv51,0,      3.0000,   1204.7322,      0.3875,     25.0000,  -1343.0421,      0.3853,     20.0000,  -1581.1335,      0.2272,     20.0000
health_private_surv52,0,      3.0000,    592.6953,      0.6549,     25.0000,  -1588.8143,      0.2446,     20.0000,  -1804.0321,      0.1813,     20.0000
health_private_surv53,0,      3.0000,    510.9142,      0.6902,     25.0000,  -1723.3168,      0.1901,     20.0000,  -1863.4145,      0.1262,     20.0000
health_private_surv54,0,      3.0000,    968.8755,      0.4924,     25.0000,  -1426.0965,      0.3366,     20.0000,  -1557.9102,      0.1944,     20.0000
health_private_surv55,0,      3.0000,   1680.0571,      0.2726,     25.0000,   -508.0845,      0.7226,     20.0000,   -730.9606,      0.5508,     20.0000
health_private_surv56,0,      3.0000,   2111.3401,      0.1965,     25.0000,    258.0198,      0.8506,     20.0000,    -33.2968,      0.9794,     20.0000
health_private_surv57,0,      3.0000,   1924.0653,      0.2566,     25.0000,   -600.3043,      0.6846,     20.0000,   -871.9988,      0.5388,     20.0000
health_private_surv58,0,      3.0000,   1750.6632,      0.3347,     25.0000,  -1528.4685,      0.3486,     20.0000,  -1761.3032,      0.2691,     20.0000
health_private_surv59,0,      3.0000,   2012.3355,      0.2904,     25.0000,  -1028.7487,      0.5737,     20.0000,  -1170.6078,      0.4298,     20.0000
health_private_surv60,0,      3.0000,   2366.7545,      0.2393,     25.0000,   -519.9887,      0.7891,     20.0000,   -580.7776,      0.6804,     20.0000
health_private_surv61,0,      3.0000,   2090.6508,      0.3350,     25.0000,  -1994.1874,      0.3264,     20.0000,  -2170.6647,      0.1777,     20.0000
health_private_surv62,0,      3.0000,   1665.4582,      0.4890,     25.0000,  -3405.1532,      0.1686,     20.0000,  -3707.5728,      0.0774,     20.0000
health_private_surv63,0,      3.0000,   2375.9571,      0.3174,     25.0000,  -1333.0103,      0.5969,     20.0000,  -1671.2772,      0.4280,     20.0000
health_private_surv64,0,      3.0000,   3006.8832,      0.2062,     25.0000,    618.6990,      0.8044,     20.0000,    262.3155,      0.9014,     20.0000
health_private_surv65,0,      3.0000,   3215.7660,      0.1421,     25.0000,    517.1995,      0.8218,     20.0000,     30.1207,      0.9887,     20.0000
health_private_surv66,0,      3.0000,   3021.1616,      0.1343,     25.0000,    103.1919,      0.9612,     20.0000,   -462.0409,      0.8340,     20.0000
health_private_surv67,0,      3.0000,   2808.6974,      0.1436,     25.0000,   1171.1603,      0.5468,     20.0000,    623.8103,      0.7796,     20.0000
health_private_surv68,0,      3.0000,   3018.7881,      0.1192,     25.0000,   2489.0973,      0.1973,     20.0000,   1916.6276,      0.4076,     20.0000
health_private_surv69,0,      3.0000,   2269.8449,      0.2499,     25.0000,   1362.1793,      0.4276,     20.0000,    835.6480,      0.6818,     20.0000
health_private_surv70,0,      3.0000,   1761.0667,      0.4156,     25.0000,    506.1427,      0.7914,     20.0000,     -6.0773,      0.9975,     20.0000
health_private_surv71,0,      3.0000,   1662.8170,      0.4736,     25.0000,   -512.7104,      0.7988,     20.0000,  -1000.0721,      0.6412,     20.0000
health_private_surv72,0,      3.0000,   1344.7103,      0.5734,     25.0000,  -1747.5834,      0.3408,     20.0000,  -2190.1607,      0.3236,     20.0000
health_private_surv73,0,      3.0000,   1566.4438,      0.5062,     25.0000,   -381.9028,      0.7909,     20.0000,   -777.8463,      0.6442,     20.0000
health_private_surv74,0,      3.0000,   1658.3248,      0.4925,     25.0000,    778.9066,      0.5878,     20.0000,    466.1640,      0.7392,     20.0000
health_private_surv75,0,      3.0000,   1377.6383,      0.5719,     25.0000,    572.9358,      0.6811,     20.0000,    282.9942,      0.8508,     20.0000
health_private_surv76,0,      3.0000,   1716.1590,      0.4987,     25.0000,    902.1464,      0.5725,     20.0000,    550.1756,      0.7451,     20.0000
health_private_surv77,0,      3.0000,   1973.1967,      0.4665,     25.0000,   -606.8746,      0.8077,     20.0000,  -1349.6518,      0.6458,     20.0000
health_private_surv78,0,      3.0000,   1420.8596,      0.6280,     25.0000,  -2393.0009,      0.5019,     20.0000,  -3481.2208,      0.4201,     20.0000
health_private_surv79,0,      3.0000,   1290.6102,      0.6867,     25.0000,   -265.5361,      0.9407,     20.0000,  -1220.8434,      0.7764,     20.0000
health_private_surv8,0,      3.0000,    319.0965,      0.3271,     36.0000,    347.2110,      0.1434,     30.0000,    347.2110,      0.1434,     30.0000
health_private_surv9,0,      3.0000,    247.7220,      0.4007,     36.0000,   -160.8229,      0.4546,     30.0000,   -160.8229,      0.4546,     30.0000
health_private_surv10,1,      0.0000,    346.2950,      0.0197,     35.0000,     46.6631,      0.5418,     25.0000,     46.6631,      0.5418,     25.0000
health_private_surv11,1,      0.0000,    383.6808,      0.0139,     35.0000,     59.0355,      0.3797,     25.0000,     59.0355,      0.3797,     25.0000
health_private_surv12,1,      0.0000,  -2993.7819,      0.1309,     35.0000,  -6793.7662,      0.0496,     25.0000,  -6793.7662,      0.0496,     25.0000
health_private_surv13,1,      0.0000,    374.9280,      0.1354,     35.0000,   -180.6719,      0.4828,     25.0000,   -180.6719,      0.4828,     25.0000
health_private_surv14,1,      0.0000,    388.8447,      0.1216,     35.0000,   -115.3086,      0.6219,     25.0000,   -115.3086,      0.6219,     25.0000
health_private_surv15,1,      0.0000,    787.1817,      0.0029,     35.0000,    403.0750,      0.1830,     25.0000,    403.0750,      0.1830,     25.0000
health_private_surv16,1,      0.0000,    445.2287,      0.5101,     35.0000,   -870.7138,      0.3657,     25.0000,   -870.7138,      0.3657,     25.0000
health_private_surv17,1,      0.0000,     69.3851,      0.9114,     35.0000,  -1209.1025,      0.1025,     25.0000,  -1209.1025,      0.1025,     25.0000
health_private_surv18,1,      0.0000,    121.1695,      0.8423,     35.0000,   -981.7489,      0.1643,     25.0000,   -981.7489,      0.1643,     25.0000
health_private_surv19,1,      0.0000,    497.4560,      0.4430,     35.0000,   -405.6557,      0.6408,     25.0000,   -405.6557,      0.6408,     25.0000
health_private_surv20,1,      0.0000,    498.5790,      0.5345,     35.0000,   -760.6481,      0.4794,     25.0000,   -760.6481,      0.4794,     25.0000
health_private_surv21,1,      0.0000,   1286.4632,      0.2345,     35.0000,   -858.0257,      0.3973,     25.0000,   -858.0257,      0.3973,     25.0000
health_private_surv22,1,      0.0000,   2786.9256,      0.0059,     35.0000,    318.3661,      0.7860,     25.0000,    318.3661,      0.7860,     25.0000
health_private_surv23,1,      0.0000,   1786.6964,      0.0099,     35.0000,    646.0189,      0.3424,     25.0000,    646.0189,      0.3424,     25.0000
health_private_surv24,1,      0.0000,   2592.6417,      0.0056,     35.0000,   2361.9526,      0.0552,     25.0000,   2361.9526,      0.0552,     25.0000
health_private_surv25,1,      0.0000,   1962.8178,      0.0659,     35.0000,  -1407.2687,      0.1054,     25.0000,  -1407.2687,      0.1054,     25.0000
health_private_surv26,1,      0.0000,   2340.4483,      0.0165,     35.0000,    632.4786,      0.6621,     25.0000,    632.4786,      0.6621,     25.0000
health_private_surv27,1,      0.0000,   2309.7511,      0.0141,     35.0000,    486.2280,      0.6896,     25.0000,    486.2280,      0.6896,     25.0000
health_private_surv28,1,      0.0000,   1366.3900,      0.0018,     35.0000,    162.0464,      0.6362,     25.0000,    162.0464,      0.6362,     25.0000
health_private_surv29,1,      0.0000,   1402.4151,      0.0013,     35.0000,    233.2531,      0.5079,     25.0000,    233.2531,      0.5079,     25.0000
health_private_surv30,1,      0.0000,   -375.5373,      0.6848,     12.0000,  -2889.1708,,      7.0000,  -2889.1708,,      7.0000
health_private_surv31,1,      0.0000,    310.8422,      0.6480,     21.0000,  -1690.4831,      0.2334,     13.0000,  -1528.9761,      0.2778,     13.0000
health_private_surv32,1,      0.0000,    132.0253,      0.8361,     26.0000,  -4366.2945,      0.0382,     18.0000,  -4851.9834,      0.0586,     18.0000
health_private_surv33,1,      0.0000,     26.5028,      0.9681,     26.0000,  -4539.7603,      0.0361,     18.0000,  -5074.6200,      0.0552,     18.0000
health_private_surv34,1,      0.0000,    202.1950,      0.7788,     26.0000,  -4721.2207,      0.0312,     18.0000,  -5211.0178,      0.0503,     18.0000
health_private_surv35,1,      0.0000,    480.1510,      0.5313,     26.0000,  -4941.9459,      0.0241,     18.0000,  -5296.5150,      0.0416,     18.0000
health_private_surv36,1,      0.0000,    363.1483,      0.6318,     26.0000,  -5251.1449,      0.0148,     18.0000,  -5559.0394,      0.0293,     18.0000
health_private_surv37,1,      0.0000,    160.1477,      0.8341,     26.0000,  -5490.3816,      0.0119,     18.0000,  -5820.6780,      0.0273,     18.0000
health_private_surv38,1,      0.0000,    143.0698,      0.8593,     26.0000,  -5446.5292,      0.0173,     18.0000,  -5811.0057,      0.0356,     18.0000
health_private_surv39,1,      0.0000,    242.1335,      0.7677,     26.0000,  -4597.8963,      0.0422,     18.0000,  -4920.6979,      0.0675,     18.0000
health_private_surv40,1,      0.0000,    383.6432,      0.6305,     26.0000,  -4100.1773,      0.0740,     18.0000,  -4294.0237,      0.1075,     18.0000
health_private_surv41,1,      0.0000,    332.5321,      0.6834,     26.0000,  -4361.1592,      0.0782,     18.0000,  -4681.2868,      0.1105,     18.0000
health_private_surv42,1,      0.0000,    405.9271,      0.6344,     26.0000,  -4470.9840,      0.0844,     18.0000,  -4951.3137,      0.1152,     18.0000
health_private_surv43,1,      0.0000,    373.0032,      0.6688,     26.0000,  -4271.0367,      0.0812,     18.0000,  -4645.7392,      0.1141,     18.0000
health_private_surv44,1,      0.0000,    286.4930,      0.7497,     26.0000,  -4219.5362,      0.0815,     18.0000,  -4531.8063,      0.1111,     18.0000
health_private_surv45,1,      0.0000,    385.7198,      0.6573,     26.0000,  -4024.0619,      0.0698,     18.0000,  -4412.8891,      0.0914,     18.0000
health_private_surv46,1,      0.0000,    584.8275,      0.4979,     26.0000,  -3801.5794,      0.0756,     18.0000,  -4138.3782,      0.0949,     18.0000
health_private_surv47,1,      0.0000,    769.2055,      0.4118,     26.0000,  -3973.1849,      0.1046,     18.0000,  -4479.0241,      0.1303,     18.0000
health_private_surv48,1,      0.0000,    833.8430,      0.4012,     26.0000,  -3841.6243,      0.1579,     18.0000,  -4742.7677,      0.1648,     18.0000
health_private_surv49,1,      0.0000,    857.4992,      0.4133,     26.0000,  -4438.1652,      0.1187,     18.0000,  -5357.0219,      0.1284,     18.0000
health_private_surv50,1,      0.0000,   1096.8755,      0.3536,     26.0000,  -5065.0686,      0.1066,     18.0000,  -5635.8880,      0.1348,     18.0000
health_private_surv51,1,      0.0000,   1591.1270,      0.1976,     26.0000,  -4389.3011,      0.1498,     18.0000,  -4693.1588,      0.1879,     18.0000
health_private_surv52,1,      0.0000,   2005.2645,      0.1202,     26.0000,  -3351.6772,      0.2481,     18.0000,  -3540.1580,      0.2839,     18.0000
health_private_surv53,1,      0.0000,   1898.7064,      0.1617,     26.0000,  -2996.0204,      0.2706,     18.0000,  -3211.9760,      0.3002,     18.0000
health_private_surv54,1,      0.0000,   1962.4482,      0.1608,     26.0000,  -3746.6242,      0.1103,     18.0000,  -4033.3160,      0.1454,     18.0000
health_private_surv55,1,      0.0000,   2264.1718,      0.1245,     26.0000,  -4581.9857,      0.0668,     18.0000,  -4645.7477,      0.1189,     18.0000
health_private_surv56,1,      0.0000,   2297.6822,      0.1423,     26.0000,  -4410.7908,      0.1108,     18.0000,  -4234.4824,      0.1977,     18.0000
health_private_surv57,1,      0.0000,   2439.5271,      0.1277,     26.0000,  -3691.3086,      0.1475,     18.0000,  -3683.8729,      0.2202,     18.0000
health_private_surv58,1,      0.0000,   2728.3282,      0.0977,     26.0000,  -3267.5472,      0.1756,     18.0000,  -3526.5694,      0.2117,     18.0000
health_private_surv59,1,      0.0000,   3310.7645,      0.0521,     26.0000,  -1762.7716,      0.4677,     18.0000,  -1977.3426,      0.4939,     18.0000
health_private_surv60,1,      0.0000,   3646.2505,      0.0313,     26.0000,  -1105.1252,      0.6246,     18.0000,  -1430.5454,      0.6047,     18.0000
health_private_surv61,1,      0.0000,   3430.8162,      0.0418,     26.0000,  -2217.0562,      0.4145,     18.0000,  -2874.7784,      0.3959,     18.0000
health_private_surv62,1,      0.0000,   3656.5465,      0.0399,     26.0000,  -2747.0007,      0.3861,     18.0000,  -3367.9679,      0.4024,     18.0000
health_private_surv63,1,      0.0000,   3872.0499,      0.0409,     26.0000,  -4649.6868,      0.1795,     18.0000,  -5350.7192,      0.2218,     18.0000
health_private_surv64,1,      0.0000,   4070.3929,      0.0454,     26.0000,  -6262.5754,      0.1329,     18.0000,  -7345.2889,      0.1476,     18.0000
health_private_surv65,1,      0.0000,   4375.8984,      0.0400,     26.0000,  -3424.3920,      0.3475,     18.0000,  -4930.1325,      0.2734,     18.0000
health_private_surv66,1,      0.0000,   3491.4219,      0.0607,     26.0000,  -1560.0702,      0.5778,     18.0000,  -3563.8111,      0.3381,     18.0000
health_private_surv67,1,      0.0000,   3121.8352,      0.0740,     26.0000,  -1224.6777,      0.6798,     18.0000,  -3511.8489,      0.3800,     18.0000
health_private_surv68,1,      0.0000,   3626.4461,      0.0497,     26.0000,    203.7042,      0.9531,     18.0000,  -1872.1923,      0.6855,     18.0000
health_private_surv69,1,      0.0000,   3715.3055,      0.0407,     26.0000,   1337.2207,      0.6700,     18.0000,   -106.7953,      0.9788,     18.0000
health_private_surv70,1,      0.0000,   3499.9251,      0.0281,     26.0000,   1622.1779,      0.4922,     18.0000,     79.5703,      0.9790,     18.0000
health_private_surv71,1,      0.0000,   3180.5746,      0.0611,     26.0000,   1443.4300,      0.6336,     18.0000,   -962.3518,      0.7974,     18.0000
health_private_surv72,1,      0.0000,   3357.3799,      0.0940,     26.0000,   1766.9048,      0.6182,     18.0000,   -915.1656,      0.8357,     18.0000
health_private_surv73,1,      0.0000,   3666.6215,      0.0749,     26.0000,   1433.1543,      0.7223,     18.0000,  -1296.0073,      0.8069,     18.0000
health_private_surv74,1,      0.0000,   4272.9103,      0.0528,     26.0000,   1416.8347,      0.7684,     18.0000,  -1333.9639,      0.8366,     18.0000
health_private_surv75,1,      0.0000,   5181.5874,      0.0273,     26.0000,   1622.6416,      0.7069,     18.0000,  -1012.4749,      0.8549,     18.0000
health_private_surv76,1,      0.0000,   5366.6454,      0.0287,     26.0000,   2723.7441,      0.5730,     18.0000,    129.1637,      0.9816,     18.0000
health_private_surv77,1,      0.0000,   4121.8791,      0.1096,     26.0000,   2754.4954,      0.5710,     18.0000,    -83.8780,      0.9887,     18.0000
health_private_surv78,1,      0.0000,   3841.7074,      0.1733,     26.0000,   1161.0916,      0.8084,     18.0000,  -2221.8083,      0.7287,     18.0000
health_private_surv79,1,      0.0000,   5766.4250,      0.0271,     26.0000,   2683.0262,      0.5479,     18.0000,   -557.4571,      0.9210,     18.0000
health_private_surv8,1,      0.0000,    384.4456,      0.0145,     35.0000,     78.1205,      0.2907,     25.0000,     78.1205,      0.2907,     25.0000
health_private_surv9,1,      0.0000,    290.1285,      0.0577,     35.0000,   -115.5866,      0.0922,     25.0000,   -115.5866,      0.0922,     25.0000
health_private_surv10,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv11,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv12,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv13,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv14,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv15,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv16,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv17,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv18,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv19,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv20,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv21,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv22,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv23,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv24,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv25,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv26,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv27,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv28,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv29,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv30,1,      1.0000,      0.0000,,      8.0000,      0.0000,,      6.0000,      0.0000,,      6.0000
health_private_surv31,1,      1.0000,      0.0000,,     13.0000,      0.0000,,      8.0000,      0.0000,,      8.0000
health_private_surv32,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv33,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv34,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv35,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv36,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv37,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv38,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv39,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv40,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv41,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv42,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv43,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv44,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv45,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv46,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv47,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv48,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv49,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv50,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv51,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv52,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv53,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv54,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv55,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv56,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv57,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv58,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv59,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv60,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv61,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv62,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv63,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv64,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv65,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv66,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv67,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv68,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv69,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv70,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv71,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv72,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv73,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv74,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv75,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv76,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv77,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv78,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv79,1,      1.0000,      0.0000,,     17.0000,      0.0000,,     12.0000,      0.0000,,     12.0000
health_private_surv8,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv9,1,      1.0000,      0.0000,,     29.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv10,1,      2.0000,    493.2092,      0.0040,     32.0000,   -362.9228,      0.0901,     23.0000,   -362.9228,      0.0901,     23.0000
health_private_surv11,1,      2.0000,    509.6219,      0.0025,     32.0000,   -178.7122,      0.4040,     23.0000,   -178.7122,      0.4040,     23.0000
health_private_surv12,1,      2.0000,    682.8181,      0.0004,     29.0000,     28.9851,      0.8846,     20.0000,     28.9851,      0.8846,     20.0000
health_private_surv13,1,      2.0000,    685.4048,      0.0001,     29.0000,    964.5967,      0.0011,     20.0000,    964.5967,      0.0011,     20.0000
health_private_surv14,1,      2.0000,    720.7415,      0.0000,     29.0000,   1387.7359,      0.0001,     20.0000,   1387.7359,      0.0001,     20.0000
health_private_surv15,1,      2.0000,   1157.3401,      0.0001,     32.0000,  -1186.2083,      0.0305,     23.0000,  -1186.2083,      0.0305,     23.0000
health_private_surv16,1,      2.0000,    856.4165,      0.2710,     32.0000,    107.0309,      0.9518,     23.0000,    107.0309,      0.9518,     23.0000
health_private_surv17,1,      2.0000,    444.1321,      0.5623,     32.0000,  -1470.0648,      0.2413,     23.0000,  -1470.0648,      0.2413,     23.0000
health_private_surv18,1,      2.0000,    637.7356,      0.2972,     32.0000,   -976.9797,      0.3992,     23.0000,   -976.9797,      0.3992,     23.0000
health_private_surv19,1,      2.0000,    640.9664,      0.4154,     32.0000,     57.0446,      0.9706,     23.0000,     57.0446,      0.9706,     23.0000
health_private_surv20,1,      2.0000,   1023.6542,      0.3042,     32.0000,    -54.6671,      0.9798,     23.0000,    -54.6671,      0.9798,     23.0000
health_private_surv21,1,      2.0000,   1727.9674,      0.0217,     32.0000,   -134.1758,      0.9525,     23.0000,   -134.1758,      0.9525,     23.0000
health_private_surv22,1,      2.0000,   3358.5645,      0.0021,     32.0000,    740.5508,      0.8336,     23.0000,    740.5508,      0.8336,     23.0000
health_private_surv23,1,      2.0000,   2634.1817,      0.0072,     32.0000,  -2270.5396,      0.2506,     23.0000,  -2270.5396,      0.2506,     23.0000
health_private_surv24,1,      2.0000,   4069.0521,      0.0008,     32.0000,   1881.5895,      0.5071,     23.0000,   1881.5895,      0.5071,     23.0000
health_private_surv25,1,      2.0000,   2237.0620,      0.0008,     32.0000,    -76.4235,      0.9618,     23.0000,    -76.4235,      0.9618,     23.0000
health_private_surv26,1,      2.0000,   3100.1328,      0.0036,     32.0000,  -3366.1217,      0.2542,     23.0000,  -3366.1217,      0.2542,     23.0000
health_private_surv27,1,      2.0000,   1971.1039,      0.0031,     32.0000,   -170.9423,      0.9205,     23.0000,   -170.9423,      0.9205,     23.0000
health_private_surv28,1,      2.0000,   1574.0482,      0.0001,     32.0000,  -1159.6140,      0.1551,     23.0000,  -1159.6140,      0.1551,     23.0000
